baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Symbol	Gene_name	Gene_type
1982.54357516895	-0.268461160048613	0.168050544569107	-1.597502470087	0.110153747520155	0.367859993003212	LASP1	LIM and SH3 protein 1	protein-coding
250.06755708855	-0.469986924481481	0.161822848382592	-2.90432982226531	0.00368040221861702	0.0518643038516693	SNX11	sorting nexin 11	protein-coding
442.381089103641	0.367573799927808	0.244809477893285	1.50146882829445	0.133234343291238	0.402441225342734	TMEM176A	transmembrane protein 176A	protein-coding
1425.31850970415	-0.288155239989805	0.238359876369056	-1.20890832962025	0.226698065686796	0.529091009322727	M6PR	mannose-6-phosphate receptor, cation dependent	protein-coding
116.162591194786	1.20884876807704	0.420578365228462	2.87425333307476	0.00404983977118297	0.0552225660953524	KLHL13	kelch like family member 13	protein-coding
105.066605229705	0.396821746633184	0.56011817402849	0.708460758877286	0.478659172650923	0.751948150780672	CYP26B1	cytochrome P450 family 26 subfamily B member 1	protein-coding
385.637201807548	-0.0326567120778523	0.153241181556251	-0.213106631952357	0.831243791909774	0.938174911046341	ICA1	islet cell autoantigen 1	protein-coding
67.7638166419879	0.0163964303961456	0.326389405543871	0.0502357923316284	0.959934489393571	0.985965582669714	DBNDD1	dysbindin domain containing 1	protein-coding
1133.06691649867	0.0822157507822676	0.126291646779368	0.650999118935384	0.515047055635662	0.775563189944672	ALS2	alsin Rho guanine nucleotide exchange factor ALS2	protein-coding
784.261934710935	-0.356946532810774	0.174160616792768	-2.04952496944531	0.04041080878703	0.215530693387708	CASP10	caspase 10	protein-coding
6445.18853533741	-0.159011400631894	0.225410497536541	-0.705430325427134	0.480542477474225	0.753200440076068	CFLAR	CASP8 and FADD like apoptosis regulator	protein-coding
4548.89340582168	-0.741856369658019	0.273721906753039	-2.7102557426189	0.00672313470452498	0.0767622142306531	TFPI	tissue factor pathway inhibitor	protein-coding
250.07894535457	0.0885421706263195	0.192710076205241	0.459457919221722	0.645905364054047	0.852394107325022	NDUFAF7	NADH:ubiquinone oxidoreductase complex assembly factor 7	protein-coding
1841.4336327397	-0.106375594242498	0.149369393850267	-0.712164597448473	0.476362856771101	0.750112231111013	RBM5	RNA binding motif protein 5	protein-coding
109.885295663249	0.0471565772333628	0.216756644756054	0.217555393913919	0.827775542461266	0.936504910765091	MTMR7	myotubularin related protein 7	protein-coding
1153.81523353233	0.268233291510453	0.325826032560283	0.82324082395358	0.410371057759821	0.70280611821745	SLC7A2	solute carrier family 7 member 2	protein-coding
657.954181192973	-0.351619844903846	0.189365229036321	-1.85683425987568	0.0633347378602859	0.276211590243077	ARF5	ADP ribosylation factor 5	protein-coding
153.443598376404	0.0737097622926006	0.215105372967417	0.342668159682677	0.731848118889283	0.896049533465079	SARM1	sterile alpha and TIR motif containing 1	protein-coding
862.030790173023	-0.414396388369079	0.202484754001727	-2.04655600078189	0.0407016986816044	0.21625104227216	POLDIP2	DNA polymerase delta interacting protein 2	protein-coding
3714.7638792291	-0.388096660455289	0.272806891610592	-1.4226057786299	0.154850467898294	0.435758210807599	PLXND1	plexin D1	protein-coding
1736.06257390089	-0.156591655301135	0.167254197917384	-0.936249476850106	0.349144754373809	0.652438004610635	AK2	adenylate kinase 2	protein-coding
615.847937603937	0.899399462770488	0.324125432521965	2.77485001955081	0.0055227170007149	0.0674395602410068	CD38	CD38 molecule	protein-coding
668.980357213333	-0.171024579935557	0.252610126153626	-0.677029787125585	0.498387055341442	0.764512337133808	FKBP4	FKBP prolyl isomerase 4	protein-coding
1227.89763036816	-0.031401027333672	0.174106460063674	-0.180355325828738	0.856873623975521	0.94806970703467	KDM1A	lysine demethylase 1A	protein-coding
2053.08190113787	0.153989337348493	0.200215045796866	0.769119706941144	0.441822250239752	0.725934623192319	RBM6	RNA binding motif protein 6	protein-coding
209.352496230286	-0.237849735999241	0.224056827559444	-1.06155986670898	0.288435541362112	0.5961173153886	CAMKK1	calcium/calmodulin dependent protein kinase kinase 1	protein-coding
709.011945643699	-0.235312903044319	0.177817620784158	-1.32333849708827	0.185722834792966	0.479011217964678	RECQL	RecQ like helicase	protein-coding
643.924934270775	-0.164836167319081	0.197325463408425	-0.835351730444957	0.403519699006163	0.697401683737307	VPS50	VPS50 subunit of EARP/GARPII complex	protein-coding
170.839392417586	1.2454747016168	0.415525594958451	2.99734773676538	0.00272339866881213	0.0430524390600559	HSPB6	heat shock protein family B (small) member 6	protein-coding
61.0416004109167	0.208017136747474	0.419698248542876	0.495634988875165	0.620151962260233	0.838935111512831	ARHGAP33	Rho GTPase activating protein 33	protein-coding
323.704396381315	-0.435559384018066	0.241415873536826	-1.80418701403918	0.0712019944049787	0.294732993104269	NDUFAB1	NADH:ubiquinone oxidoreductase subunit AB1	protein-coding
3224.31374669238	1.52849697957169	0.432463104685725	3.534398571833	0.00040870426338143	0.0118545889586622	PDK4	pyruvate dehydrogenase kinase 4	protein-coding
21.481787807248	0.26678105798113	0.535668731153794	0.498033658613043	0.618460318658074	0.838057849147369	SLC22A16	solute carrier family 22 member 16	protein-coding
524.254181219551	1.34175480192657	0.775477140121174	1.73023127634286	0.0835889624479808	0.319183032022377	ZMYND10	zinc finger MYND-type containing 10	protein-coding
31.1356866330551	0.117685707127272	0.594498463457608	0.197957966859681	0.843077950458427	0.942544621048044	ABCB5	ATP binding cassette subfamily B member 5	protein-coding
458.3653937502	-0.286696866353373	0.229882732903872	-1.24714397959267	0.212344709462284	0.513600264249454	SLC25A13	solute carrier family 25 member 13	protein-coding
1342.77531640562	-0.0677128836281572	0.217496324346207	-0.311328864208173	0.755550626381625	0.907315374376574	CDC27	cell division cycle 27	protein-coding
52.6420085262327	0.983735118976343	0.488258723747166	2.01478247316631	0.0439274462707696	0.225602051098401	SLC4A1	solute carrier family 4 member 1 (Diego blood group)	protein-coding
16.0731974161828	0.277106703449387	0.647433126011799	0.428008225585197	0.668645131748717	0.866224546862587	CALCR	calcitonin receptor	protein-coding
168.71103621334	-0.211050031041759	0.231028287785117	-0.913524629668122	0.360966686024042	0.66304390683111	HCCS	holocytochrome c synthase	protein-coding
422.801831744211	-0.533792975172946	0.194146149101393	-2.74943890282455	0.00596973909114113	0.0711269403465178	DVL2	dishevelled segment polarity protein 2	protein-coding
154.748853682177	0.303032600569339	0.384391593863682	0.788343463818838	0.430495830832241	0.718502955103553	PRSS22	serine protease 22	protein-coding
1743.20649141979	-0.13042645417126	0.174603971657282	-0.746984463946011	0.455072938898808	0.736014940099335	UPF1	UPF1 RNA helicase and ATPase	protein-coding
1131.14042379827	-0.100194248321408	0.185526636767621	-0.54005317008417	0.589160364953491	0.821366363134486	SKAP2	src kinase associated phosphoprotein 2	protein-coding
1516.31066212292	-0.748732227463263	0.281031942464376	-2.66422464612959	0.00771660116291676	0.0836149672769491	SLC25A5	solute carrier family 25 member 5	protein-coding
275.394626005384	0.324010449121564	0.233714850613099	1.38634942654091	0.165640231155736	0.451556756140852	MCUB	mitochondrial calcium uniporter dominant negative subunit beta	protein-coding
184.268381502822	-0.192577892977292	0.243383864352237	-0.791251685849579	0.428797135816256	0.716920787695845	POLR2J	RNA polymerase II subunit J	protein-coding
353.21136097357	0.0337845590808475	0.171068888889661	0.19749095992924	0.843443355066468	0.942676563426948	DHX33	DEAH-box helicase 33	protein-coding
59.1477548591975	2.54629202953134	0.546031058544297	4.66327325101191	3.11219068778283e-06	0.000321480489961115	MEOX1	mesenchyme homeobox 1	protein-coding
397.155846723211	-0.83765643809885	0.296381996207604	-2.82627301528836	0.00470931070079545	0.0611317101581028	THSD7A	thrombospondin type 1 domain containing 7A	protein-coding
688.187782936049	-0.16722786707729	0.170244201581132	-0.982282306969472	0.325960788552002	0.630952979750852	LIG3	DNA ligase 3	protein-coding
459.17867951746	0.0218581963937126	0.24452400114356	0.0893908012771295	0.92877133372311	0.975393466117693	RPAP3	RNA polymerase II associated protein 3	protein-coding
199.270672422516	-0.888816586526893	0.300621222761252	-2.95659959853458	0.00311051754130209	0.046687610443437	ACSM3	acyl-CoA synthetase medium chain family member 3	protein-coding
78.9358388743745	0.175508634937876	0.32474730206728	0.540446783762702	0.588888951439188	0.821197092942357	REXO5	RNA exonuclease 5	protein-coding
388.154097999826	-0.692813934771785	0.189187404708067	-3.66205105377315	0.000250203979323698	0.00833975181614864	CIAPIN1	cytokine induced apoptosis inhibitor 1	protein-coding
292.259606913088	0.251215699488678	0.272351915737567	0.922393730216107	0.356323238965593	0.659158862147958	SPPL2B	signal peptide peptidase like 2B	protein-coding
398.613791738808	-0.145574856872389	0.217496756344401	-0.669319668574159	0.503291582799544	0.767773949845108	FAM214B	family with sequence similarity 214 member B	protein-coding
139.488752126597	0.234543853116342	0.179039539906705	1.31001148259519	0.190191951132129	0.485376242610708	COPZ2	COPI coat complex subunit zeta 2	protein-coding
278.145755798002	0.150234466014409	0.322473628886594	0.465881401009825	0.641300394794405	0.849596935608147	PRKAR2B	protein kinase cAMP-dependent type II regulatory subunit beta	protein-coding
598.081375446906	0.182376859914866	0.200488083874249	0.90966433710473	0.362999557402106	0.66465947387531	MSL3	MSL complex subunit 3	protein-coding
2504.97856044216	0.255982107258771	0.207030786411359	1.23644464524299	0.216293329675852	0.518285110687327	CREBBP	CREB binding protein	protein-coding
528.352541514263	0.330151709712755	0.283400045105279	1.16496703305079	0.244032337559234	0.549309126236965	TSPOAP1	TSPO associated protein 1	protein-coding
106.020468003767	-2.55638617256126	0.830759062481359	-3.07716916734642	0.00208976666962503	0.0364942586109399	MPO	myeloperoxidase	protein-coding
22.9857478604466	0.30578216183341	0.389422931510963	0.785218684084611	0.432325362580512	0.719610805660512	PON1	paraoxonase 1	protein-coding
417.019657285999	-0.100577549288011	0.193933289350412	-0.518619312985925	0.604026238496103	0.830409930906436	GCFC2	GC-rich sequence DNA-binding factor 2	protein-coding
220.829636567829	0.661437570204587	0.469294426292774	1.40942984435094	0.158708104441486	0.441116244146916	WDR54	WD repeat domain 54	protein-coding
293.118306452446	0.692469068849166	0.268887678655241	2.57530978106671	0.0100150343797713	0.0981378723215277	CROT	carnitine O-octanoyltransferase	protein-coding
45.1687513067036	0.426240448438093	0.408553799464478	1.04329086890588	0.296813598816264	0.604643813997895	ABCB4	ATP binding cassette subfamily B member 4	protein-coding
2803.01213028919	0.249647417084275	0.183670207365915	1.35921563254359	0.174078269057716	0.463515077730779	KMT2E	lysine methyltransferase 2E (inactive)	protein-coding
751.56571669725	-0.192492300166725	0.267381531804418	-0.719916214361161	0.471576584143536	0.746606102961198	RHBDD2	rhomboid domain containing 2	protein-coding
14.9431083483072	-0.373009041039669	0.537286030928093	-0.694246676012298	0.487527525461838	0.757386849363106	SOX8	SRY-box transcription factor 8	protein-coding
1679.23783264578	-0.376612766595233	0.221485071551462	-1.70039797245535	0.0890560929515274	0.330101452191181	IBTK	inhibitor of Bruton tyrosine kinase	protein-coding
551.221850580017	0.171320920595914	0.187890381190238	0.911813151427121	0.361867086033523	0.663918173345185	ZNF195	zinc finger protein 195	protein-coding
4038.21279737381	0.0141185761598651	0.168674063241845	0.0837033026211142	0.933292331250993	0.976429140467464	MYCBP2	MYC binding protein 2	protein-coding
885.876650162596	-0.237797468508095	0.217151729577832	-1.09507517610107	0.273483703048106	0.58010651036909	FBXL3	F-box and leucine rich repeat protein 3	protein-coding
712.029018212241	-0.247676465595588	0.412558945586188	-0.60034200747647	0.548278328278117	0.796963994834383	ITGAL	integrin subunit alpha L	protein-coding
167.580078921658	0.268852032148436	0.228908662104707	1.17449479489535	0.240196895602398	0.545824404925944	PDK2	pyruvate dehydrogenase kinase 2	protein-coding
5471.28234852248	-0.54650488504188	0.285568703577164	-1.91374222103511	0.0556531014209045	0.256978081363137	ITGA3	integrin subunit alpha 3	protein-coding
1361.20438168791	-0.00180662161673128	0.236223639950651	-0.00764792895879807	0.9938978950479	0.998136751520406	ZFX	zinc finger protein X-linked	protein-coding
2641.26521870336	-0.244289894772661	0.308135152676409	-0.792801122010262	0.427893702705112	0.716285292427706	LAMP2	lysosomal associated membrane protein 2	protein-coding
108.824893089893	-1.93055178778074	0.539379214304376	-3.57921057501359	0.000344633693909595	0.0106148147157893	ITGA2B	integrin subunit alpha 2b	protein-coding
19.6892870746452	-0.185169177377151	0.443351772583384	-0.417657464857265	0.676197575534969	0.869884903168671	ASB4	ankyrin repeat and SOCS box containing 4	protein-coding
1164.98581663822	-0.261921281283347	0.260092523802279	-1.00703118049813	0.313919790513273	0.61960608314107	GDE1	glycerophosphodiester phosphodiesterase 1	protein-coding
439.702827493965	-0.352129307624075	0.181666562405256	-1.93832757642299	0.0525832700680703	0.24913912402005	REX1BD	required for excision 1-B domain containing	protein-coding
260.71250090496	1.8379565554761	0.539811976539308	3.40480877667646	0.000662103997472133	0.0168544801489069	CRLF1	cytokine receptor like factor 1	protein-coding
299.319975978291	0.115297285199996	0.277426794238437	0.415595348374686	0.677706131070006	0.870507955313281	OSBPL7	oxysterol binding protein like 7	protein-coding
704.488633778933	0.132020209162007	0.19207579664375	0.687333914365426	0.491872331892533	0.76050320966181	TMEM98	transmembrane protein 98	protein-coding
17.1867615816601	0.642230922248856	0.540448254906357	1.18833008788258	0.234703388239472	0.539325235997503	YBX2	Y-box binding protein 2	protein-coding
378.705696724142	-0.234023239134676	0.260490758456474	-0.898393634082722	0.368975729124916	0.669471698533442	MAP3K14	mitogen-activated protein kinase kinase kinase 14	protein-coding
144.197829343755	0.131292996261821	0.525755547305786	0.249722512552889	0.802801947172084	0.925909500848135	ABCC8	ATP binding cassette subfamily C member 8	protein-coding
248.046486274463	0.508454038137699	0.296706797937399	1.7136582028868	0.0865915174409813	0.32538113426192	TMEM132A	transmembrane protein 132A	protein-coding
3271.85050352821	-0.0327674903145187	0.15028894578227	-0.218029943213458	0.827405781285733	0.936449387791425	AP2B1	adaptor related protein complex 2 subunit beta 1	protein-coding
17.8422014812184	2.37824655779188	1.32004810519489	1.8016362800966	0.0716026493101739	0.295408141907215	TAC1	tachykinin precursor 1	protein-coding
592.15535062095	-0.203212878114779	0.175791486199489	-1.15598816818792	0.247685996621643	0.553251289271456	ZNF263	zinc finger protein 263	protein-coding
1219.59196262192	-0.611439271033142	0.488833946161295	-1.2508118060021	0.211003146531585	0.511711838969566	CX3CL1	C-X3-C motif chemokine ligand 1	protein-coding
680.36097005403	0.110489164783572	0.227729902624886	0.485176358089292	0.627551250957498	0.842471937525302	SPATA20	spermatogenesis associated 20	protein-coding
50.2462236727097	0.96215696998498	0.429841040971058	2.23840182364011	0.0251948632238691	0.165779370521957	CACNA1G	calcium voltage-gated channel subunit alpha1 G	protein-coding
744.820299415801	-0.529026518897198	0.348169804151765	-1.51944974144455	0.128649329564976	0.396020757399974	TNFRSF12A	TNF receptor superfamily member 12A	protein-coding
478.772640527467	-0.0797527563314878	0.189724118005915	-0.420361718740479	0.67422122906575	0.868946143136706	MAP3K9	mitogen-activated protein kinase kinase kinase 9	protein-coding
784.417326646204	-0.839049316815603	0.271635000211034	-3.08888514426986	0.0020090909380251	0.0355388388140643	RALA	RAS like proto-oncogene A	protein-coding
519.231314755278	0.117757761064421	0.2450231955888	0.480598421636959	0.630801937449802	0.844292370263332	BAIAP2L1	BAR/IMD domain containing adaptor protein 2 like 1	protein-coding
1469.5397146843	0.0162717867580398	0.219521766189622	0.0741237966534232	0.940911880352446	0.979320497540901	KDM7A	lysine demethylase 7A	protein-coding
1206.17303972073	-0.378013858823445	0.326180612055092	-1.15890964960112	0.246493015163572	0.552107040919204	ETV1	ETS variant transcription factor 1	protein-coding
524.925177359555	0.187708505852614	0.154158589116704	1.21763248436655	0.223363664229428	0.525622274119949	AGK	acylglycerol kinase	protein-coding
1740.87971994851	-0.368383374413712	0.323764632580027	-1.137812278871	0.255198876614909	0.561442656117128	ALDH3B1	aldehyde dehydrogenase 3 family member B1	protein-coding
158.307773135812	-0.14731564602813	0.261406323775351	-0.563550429463713	0.573060130629634	0.81198103766173	TTC22	tetratricopeptide repeat domain 22	protein-coding
646.095568221728	0.13907345297381	0.225605428535246	0.616445507879622	0.537600526095606	0.789757424093893	PHTF2	putative homeodomain transcription factor 2	protein-coding
791.129863560774	0.21142448558365	0.131259128167408	1.61074119975869	0.107236141847439	0.362737761865473	FARP2	FERM, ARH/RhoGEF and pleckstrin domain protein 2	protein-coding
31.9539110776494	0.732779475625486	0.684409334283893	1.07067428645199	0.28431590846713	0.591872749546993	USH1C	USH1 protein network component harmonin	protein-coding
141.847907812098	-0.396839903825491	0.27963314971571	-1.41914470522876	0.155856832770395	0.43706210570007	GGCT	gamma-glutamylcyclotransferase	protein-coding
174.155742296092	-0.0273243143990057	0.329325774539563	-0.0829704703107688	0.933875019909826	0.97656983794884	DBF4	DBF4 zinc finger	protein-coding
29.2754466468966	-0.281569934101906	0.363414078428935	-0.774790936331232	0.438463205887937	0.723897270636727	TBXA2R	thromboxane A2 receptor	protein-coding
338.021844167361	0.0986691699593682	0.342148092284402	0.288381470434597	0.77305474998495	0.913754302904973	IFRD1	interferon related developmental regulator 1	protein-coding
232.870268222862	-0.0102644472757733	0.167884877480047	-0.0611397966859358	0.951247875245102	0.983540000943932	COX10	cytochrome c oxidase assembly factor heme A:farnesyltransferase COX10	protein-coding
393.078754982881	-0.379139969098351	0.233722770988089	-1.62217813649691	0.104765211617256	0.358628523984854	GTF2IRD1	GTF2I repeat domain containing 1	protein-coding
563.158704037933	0.0774389782383026	0.152849879162919	0.5066342130095	0.612411498018872	0.835224475002508	PAF1	PAF1 homolog, Paf1/RNA polymerase II complex component	protein-coding
1447.26129239092	-0.285741229465932	0.184985636006013	-1.544667119217	0.122426802058444	0.386439661556682	VPS41	VPS41 subunit of HOPS complex	protein-coding
709.885426673098	-0.837006408974792	0.296039000577201	-2.82735182642436	0.0046934730563069	0.0610346594180908	ARHGAP44	Rho GTPase activating protein 44	protein-coding
900.046163754888	-0.319396470939853	0.157828507688888	-2.02369315668528	0.0430017331492003	0.223233890104149	ELAC2	elaC ribonuclease Z 2	protein-coding
323.449201658161	-0.0289971918238505	0.274850607734337	-0.105501647105246	0.915977763083827	0.970994551499042	SCIN	scinderin	protein-coding
896.47317390294	-0.223522155405575	0.211274986669302	-1.05796790679932	0.29007007406533	0.598196115637692	ARSD	arylsulfatase D	protein-coding
140.033695068991	0.228483082103345	0.33178598420611	0.688645973548444	0.491046082541624	0.75963677321129	PNPLA4	patatin like phospholipase domain containing 4	protein-coding
28.3643715148784	0.0894024360333576	0.616562443663007	0.145001430029076	0.884709742724065	0.959657349116503	MYH13	myosin heavy chain 13	protein-coding
1198.30358812285	-0.531936185749913	0.238987841635351	-2.22578764722912	0.0260284086218029	0.168746728395444	ADIPOR2	adiponectin receptor 2	protein-coding
14.3359427162593	0.664104615251597	0.640443560826345	1.03694479244154	0.299761587029677	0.607147520751285	UPP2	uridine phosphorylase 2	protein-coding
39.1166393936348	-1.57932539475152	0.500140757482051	-3.15776183229417	0.00158985390789895	0.0303013148207824	PRSS21	serine protease 21	protein-coding
345.288011514096	0.212496973755787	0.202005374219646	1.05193722977258	0.292828349490989	0.601166965923236	MARK4	microtubule affinity regulating kinase 4	protein-coding
808.102487256254	1.07798528159165	1.05610953006048	1.02071352535747	0.307390184565447	0.614023319510965	PROM1	prominin 1	protein-coding
246.368430668393	-0.0832033173697776	0.211565163312578	-0.393275131250453	0.694116283902928	0.878791264449917	CCDC124	coiled-coil domain containing 124	protein-coding
67.8879309731139	-0.113940051077191	0.33330572801169	-0.341848463741958	0.732464935476438	0.89617047107924	CEACAM21	CEA cell adhesion molecule 21	protein-coding
2410.48982777341	-0.252980949988699	0.152134419248183	-1.6628778105499	0.096336896944822	0.345354158147823	PAFAH1B1	platelet activating factor acetylhydrolase 1b regulatory subunit 1	protein-coding
57.3677236410007	-0.923700051984501	0.333578642208392	-2.76906232925863	0.00562178792863772	0.0682814940927551	NOS2	nitric oxide synthase 2	protein-coding
1709.25054343605	1.55145287437362	0.779884508854854	1.98933669890648	0.0466640515322488	0.233683069861586	DNAH9	dynein axonemal heavy chain 9	protein-coding
3106.33582502079	-0.217178081667529	0.18989046808161	-1.14370186066523	0.252747301482383	0.558930764117662	KIAA0100	KIAA0100	protein-coding
14.234230135734	0.0998856244462708	0.705063483425362	0.141668979878242	0.887341478233623	0.96030857382671	SLC13A2	solute carrier family 13 member 2	protein-coding
2177.1902270795	0.302751479896789	0.263965998655476	1.14693362568993	0.251409054076477	0.557755736523226	GAS7	growth arrest specific 7	protein-coding
86.7808079029378	-0.715453813157409	0.222970453762523	-3.20873820313166	0.00133318823692017	0.0273878885556425	TRAPPC6A	trafficking protein particle complex subunit 6A	protein-coding
154.501821912624	0.421974957015609	0.271981241261733	1.55148551811165	0.120785375220862	0.383856030067818	MATK	megakaryocyte-associated tyrosine kinase	protein-coding
49.4021528551903	0.631212777567863	0.347227553890914	1.81786488570595	0.069084786397158	0.290299132181167	CD79B	CD79b molecule	protein-coding
33.7818773373649	0.454237152863059	0.602378392937919	0.754072785791095	0.450805517555136	0.732684431419023	SCN4A	sodium voltage-gated channel alpha subunit 4	protein-coding
266.763812294312	0.053965094007161	0.153531546704904	0.351491893134411	0.725219353334706	0.893232057487521	ST7L	suppression of tumorigenicity 7 like	protein-coding
34.5837109748207	0.495415217695665	0.737244689860353	0.671982076655589	0.501595106736707	0.766747957729105	PAX6	paired box 6	protein-coding
181.827633948099	-0.569491801906712	0.227719978859488	-2.5008425029677	0.0123898264473075	0.111244284284374	RPUSD1	RNA pseudouridine synthase domain containing 1	protein-coding
416.975959445992	-0.397919608678276	0.294562491409322	-1.35088349767292	0.176732755258157	0.467198286745339	RHBDF1	rhomboid 5 homolog 1	protein-coding
936.586566186039	0.102346992004847	0.194417303882389	0.52642943792061	0.598589866647796	0.826931585271265	LUC7L	LUC7 like	protein-coding
1632.60421735728	-0.944074329673105	0.441500588336197	-2.13833085303661	0.032489900176403	0.191829691011877	CACNA2D2	calcium voltage-gated channel auxiliary subunit alpha2delta 2	protein-coding
329.320279235542	1.27427980058164	0.580856227793372	2.19379553770565	0.0282501117727101	0.177365022279409	BAIAP3	BAI1 associated protein 3	protein-coding
323.549354177753	-0.68216379075847	0.182542531955028	-3.73701286737127	0.000186219397452745	0.00682989331543606	TSR3	TSR3 ribosome maturation factor	protein-coding
371.628732433666	-0.282841080397076	0.253832038119759	-1.11428440039405	0.265157197111567	0.571861085241896	PIGQ	phosphatidylinositol glycan anchor biosynthesis class Q	protein-coding
255.165074165521	-0.253497604559193	0.229993077741966	-1.10219667064761	0.270376179101841	0.577811891809821	CRAMP1	cramped chromatin regulator homolog 1	protein-coding
350.169618935552	0.160095297939347	0.242981893822595	0.658877480213547	0.509974448035267	0.772332672027961	TEAD3	TEA domain transcription factor 3	protein-coding
832.897935468806	2.53811028984599	0.653977148611862	3.88103819106433	0.000104011504332745	0.00466573338493631	SELE	selectin E	protein-coding
417.595397153521	-0.149712392204285	0.1759471045001	-0.850894322072801	0.394828059209898	0.689885874781581	DNAJC11	DnaJ heat shock protein family (Hsp40) member C11	protein-coding
307.934525108969	0.915763322238669	0.340160675734744	2.69214929168584	0.00709931581152351	0.0793412475519839	FMO3	flavin containing dimethylaniline monoxygenase 3	protein-coding
736.151744477685	-0.788983625141916	0.271060980608632	-2.91072371748363	0.00360592715690276	0.0512767524733854	MYLIP	myosin regulatory light chain interacting protein	protein-coding
83.6273415648148	-0.792882088449173	0.439997197976161	-1.80201622213997	0.071542853328363	0.295324232261069	E2F2	E2F transcription factor 2	protein-coding
