ProbeName	GeneName	SystematicName	Description	logFC	AveExpr	t	P.Value	adj.P.Val	B	GSM379316	GSM379317	GSM379318	GSM379319	GSM379321	GSM379322	GSM379323	GSM379324	GSM379325	GSM379326	GSM379327	GSM379328	GSM379329	GSM379330	GSM379332	GSM379333	GSM379334	GSM379335	GSM379336
A_24_P153568	AK024358	AK024358	Homo sapiens cDNA FLJ14296 fis, clone PLACE1008455. [AK024358]	-1.20041688394832	10.4023502447914	-4.74645568612652	0.000157348079353725	0.0115876575382804	1.05391778645286	10.8134290301117	10.9375348840529	10.6638397251509	10.4809096882925	10.0066136366853	10.010049942982	10.3363838664342	10.6017635395284	11.7515336623402	11.7251559835535	11.2943321457786	11.5137630563584	9.49295871464445	9.18537546762403	9.26915187599099	9.86847183792249	9.93612302158924	9.45591003636097	10.3013545356362
A_23_P340822	TMEM146	NM_152784	Homo sapiens transmembrane protein 146 (TMEM146), mRNA [NM_152784]	1.68072174561727	8.98888372806588	5.32503844347322	4.47809083425179e-05	0.00747270758711832	2.23106896670906	8.87062136622022	8.10156887472361	7.97099596579193	8.18963562344628	7.94729799991138	8.39947030241875	7.9001731978298	8.06004153409027	8.00756232948745	8.01164661393151	9.31378388485216	9.66324774767392	10.2613285531676	10.7747730772163	8.81155786433473	10.632635537037	10.3462160989789	8.91151063908607	10.6147236230538
A_23_P211047	BACH1	NM_206866	Homo sapiens BTB and CNC homology 1, basic leucine zipper transcription factor 1 (BACH1), transcript variant 1, mRNA [NM_206866]	-0.9124544404958	11.1687188624097	-4.83121501800037	0.000130633690080667	0.0107508542788466	1.22846377833205	11.1695382962606	12.2287171718236	11.6807263757439	11.3086283973985	11.0870647020439	11.2537713116675	11.8255299976786	11.8332705648929	11.4248222690515	11.6160025878049	11.1171967481927	11.5133670317072	9.55160072078459	10.7165788438905	10.5329880130989	11.184177455284	10.6123195434502	10.7680264206523	10.7813319343574
A_23_P401718	CCDC74B	NM_207310	Homo sapiens coiled-coil domain containing 74B (CCDC74B), mRNA [NM_207310]	2.2988374185487	10.8124956860293	5.06559024971093	7.83544133002096e-05	0.00879894766942761	1.70758713773614	10.4670534652808	10.190739331123	9.29840930146182	10.1189554333006	9.22994938918882	10.0501500725867	9.12457165385465	9.55967676854099	9.10545081159479	9.27068091705368	11.3669125584774	11.8041173110415	12.4877750107697	13.0729310311598	11.0078999424118	12.942520112251	12.4313337640897	10.4048375358802	13.5034536244898
A_23_P218918	FGF2	NM_002006	Homo sapiens fibroblast growth factor 2 (basic) (FGF2), mRNA [NM_002006]	-0.989076096671909	9.79834258383832	-4.11031341772398	0.000645758268097607	0.0245909255716029	-0.271235801657404	10.7259145710617	10.8746992069136	10.2827377477155	10.0738605036098	9.43888032494082	10.8061157048501	10.2478612752662	10.9823982524644	9.94841183022937	9.31224732266171	9.77185375330531	9.48788799306445	8.61476436285411	9.29197837747996	9.78821658975342	9.01839428688219	9.03361368491578	9.36218066518548	9.10649263977412
A_23_P203267	TRIM29	NM_012101	Homo sapiens tripartite motif-containing 29 (TRIM29), mRNA [NM_012101]	1.31586386662192	8.89316818741477	3.98545382409353	0.000853748602802607	0.0287294021684762	-0.53300181972087	8.27679213896483	8.40005254764064	8.20996809153629	8.1700271098783	8.24137910789424	8.83876255150283	8.00763609160757	8.51902061221671	8.06328092354767	7.95557947473716	8.86229867777255	9.35571751134993	11.2837112628174	9.49805201062668	8.1140282159194	9.94518009249642	10.3498593577954	8.68823321827972	10.1906165642968
A_24_P73730	CCDC113	NM_014157	Homo sapiens coiled-coil domain containing 113 (CCDC113), mRNA [NM_014157]	1.60488282346697	8.98292212648997	4.86082508892974	0.000122430311397411	0.0105779966608234	1.28928920766362	8.21286243333992	8.51271481983856	8.13014571126563	8.24126798639054	8.16021448886679	8.4669466009268	8.10116066739928	8.25981559992479	7.99396506087392	8.03649508736404	9.07697440230101	9.50723122932392	9.62714514869723	10.3466556520003	8.82278555143817	10.4791881575632	10.1167714709981	8.81194169029247	11.7712386445049
A_23_P157879	FCN1	NM_002003	Homo sapiens ficolin (collagen/fibrinogen domain containing) 1 (FCN1), mRNA [NM_002003]	-1.71767422692519	12.9169221979949	-3.70147704781494	0.00161177550710287	0.0403842023622261	-1.12768443001506	13.9379374898595	14.7522955824937	13.9386180638266	12.7006060511223	12.0667813185579	12.5020804233293	13.3756009542555	13.5233690281184	14.3195268507408	14.3136232795272	12.9515634986678	14.2149919965829	12.0345519879622	9.06920681598067	12.5885800396239	11.9538545032588	12.8203740406827	12.0702462150276	12.2877136222856
A_23_P92569	WWC2	NM_024949	Homo sapiens WW and C2 domain containing 2 (WWC2), mRNA [NM_024949]	-1.285670502187	11.0045950595632	-4.89089973382524	0.000114634472499472	0.0103375985013245	1.35098554407828	11.1490699784278	11.3660650943557	11.7169359197455	12.1202052681437	11.6807263757439	10.9035952888597	12.045352833775	11.1784864430811	11.6334432843129	11.2142150807196	11.8821744753054	10.8488876293256	9.3498779053447	9.78244235036983	10.9051891605768	10.0646309805605	10.2319378641766	11.4818322318073	9.53223796706954
A_32_P82845	THC2611277	THC2611277	NM_069973 F08G5.6 {Caenorhabditis elegans} (exp=-1; wgp=0; cg=0), partial (5%) [THC2611277]	1.42745045486429	9.12719511211204	3.93393161238119	0.000958075269248668	0.0304955230196998	-0.641018752917048	8.63999675854539	8.44766091931211	8.15265888340201	8.64780753639415	8.21955635976786	8.67563743706393	8.31057376201152	8.37289344184463	8.17950580970891	8.09226078424921	9.91601875961463	9.56093730350386	8.89723849211477	10.6037756170192	8.84467674367155	10.9766392979531	10.6962927921819	8.95416957494691	11.2284068568233
A_23_P115785	FANK1	NM_145235	Homo sapiens fibronectin type III and ankyrin repeat domains 1 (FANK1), mRNA [NM_145235]	1.62888981821155	10.073144339706	4.16345064955122	0.000573477110733045	0.0230871776401036	-0.159887334871844	9.59600714475166	9.3813993057627	8.79806727434673	9.085116497327	8.8186205487539	9.86021511363391	9.89437034037118	8.94956207265726	9.15400261266515	8.78059566105896	10.7394924666624	10.6188754211253	10.6570610216104	11.6493532108756	9.7558166909408	12.3513545553962	11.2667048308785	9.75100583236176	12.2821218532354
A_23_P7313	SPP1	NM_001040058	Homo sapiens secreted phosphoprotein 1 (osteopontin, bone sialoprotein I, early T-lymphocyte activation 1) (SPP1), transcript variant 1, mRNA [NM_001040058]	3.17443592750994	11.5823554071278	4.68529890360142	0.000180021518160117	0.0122483345360359	0.927600448712087	10.0415859653572	10.9930175394951	9.98183180445231	9.29956874155337	8.9826318201569	11.4173962308739	10.1814086787132	10.512082567712	11.1818806718156	11.6911535810486	8.90183733330135	11.7695216399576	15.0174370514355	13.6924404664324	11.3578812871426	15.5540022735877	14.5900538480646	10.1046123655505	14.7944088687781
A_32_P27535	C17orf72	BC045676	Homo sapiens chromosome 17 open reading frame 72, mRNA (cDNA clone IMAGE:5299340). [BC045676]	3.00834309892745	11.614638227568	5.15112632246396	6.51061227226614e-05	0.0081856324035309	1.88102192728945	11.7628734213558	11.4739640693527	9.81565206273864	10.7217341631141	9.35908907010952	11.067346030794	9.26044788672604	9.68683960454613	8.93892564875481	9.22151471999554	12.6206127103604	12.1466161687622	13.4365922527514	14.4517058730266	12.0334611027379	14.6851492722602	13.9899694785425	11.5856726748459	14.4199601130169
A_23_P148568	NXF2	NM_017809	Homo sapiens nuclear RNA export factor 2 (NXF2), transcript variant 1, mRNA [NM_017809]	0.809464552020321	8.58827305548288	4.25489544019158	0.000467622073528338	0.0206975255728216	0.0315806679006716	8.60361535746473	8.29531434818164	7.95875741566757	8.26109814266526	7.98618685439505	8.59058639725688	8.13493126412513	8.00474964050047	8.25443595649627	7.90639241904962	8.75351611669366	8.73100736541891	8.60322199857525	9.72056518849098	8.51164489625541	9.13475844774615	9.24614196564925	8.61169571108089	9.86856856846157
A_24_P418044	BC062324	BC062324	Homo sapiens cDNA clone MGC:71446 IMAGE:5420082, complete cds. [BC062324]	-0.80841232637232	16.7941862046533	-3.77586775317752	0.00136468276743715	0.0374758244774249	-0.972127628425757	16.8383186062013	16.3814106783474	16.7033182655401	17.0236615681378	17.3863597989517	16.8774542229726	16.5907612189296	17.0822312249481	17.3863597989517	17.212652207812	17.3690264756254	18.252713832331	15.9355722810481	16.1176287715931	16.0371702975674	16.113093641555	16.1351674157561	16.5216015545484	17.1250360275957
A_32_P126229	FLJ23152	AK026805	Homo sapiens cDNA: FLJ23152 fis, clone LNG09431. [AK026805]	2.22072978301534	9.51416508030242	4.67426780730994	0.000184451916441911	0.0124157722323991	0.904784270271675	9.26306221794002	8.67393973640854	8.13668533141358	8.30927123052012	8.18599579705637	9.0810920192507	8.00763609160757	8.20478230998165	8.0854771140091	8.0578968306408	9.86479864649352	10.4813803870814	10.4066476381407	11.7788212895138	9.40068967797603	11.9612618680722	10.9427194951792	9.16489648269992	12.7620823617609
A_23_P20578	LOC731600	XM_001130195	PREDICTED: Homo sapiens similar to CG18335-PA (LOC731600), mRNA [XM_001130195]	2.06692813987039	9.55618279575525	5.29082775647547	4.81895041856213e-05	0.00760642884958674	2.16249392526255	9.6936881644174	8.68126723502476	8.20996809153629	8.48851030131229	8.1496015280198	8.89624787230303	8.22213767763348	8.39148987564435	8.23478452224854	8.12499000338222	9.96752649131757	10.4759836941646	10.8408589811112	11.0427301970996	9.73863099973108	11.3770869873892	11.8540121761746	9.49223358539856	11.6857247354411
A_23_P217009	C9orf24	NM_032596	Homo sapiens chromosome 9 open reading frame 24 (C9orf24), transcript variant 1, mRNA [NM_032596]	3.33590203071352	12.6492359708808	4.81587316497222	0.000135102059030549	0.010812152975109	1.19691694180727	12.8146465621981	12.6108801283271	10.4643758473875	11.6755427194141	9.81989228363234	12.0680860498312	9.89233962296266	11.037998272909	9.40641532495741	9.22828434394847	13.9624008131917	14.0617712302348	15.0936692306127	15.1277646114804	13.554595675411	15.4684446548857	15.8134708166294	13.0492760971768	15.1856291615453
A_23_P103486	CYP2J2	NM_000775	Homo sapiens cytochrome P450, family 2, subfamily J, polypeptide 2 (CYP2J2), mRNA [NM_000775]	1.41443907579401	9.68837392271721	4.26616056434361	0.000456023985546418	0.0203322358781035	0.055150421989973	9.66185507167	9.25708909520485	9.17018109511673	8.85871662368799	8.5820584461039	9.05338254826778	8.56673482480658	8.796915035853	8.95347503702321	8.78305492274463	10.3962179705852	9.92749680329538	10.489399910126	10.3205063291116	9.48665139123401	11.7963892442356	11.8373483726337	9.58358944825396	10.5580423616729
A_32_P170454	LOC283454	AK094730	Homo sapiens cDNA FLJ37411 fis, clone BRAMY2028682. [AK094730]	1.09110153026417	8.68030895294075	4.91977030114675	0.000107626395074111	0.0100200683933473	1.41013078370726	8.0767440572281	8.48493510316118	8.11748961365319	8.15630170203677	8.28249061641794	8.30927123052012	8.12736210445038	8.0921216613391	8.25144922137092	8.00357769030672	8.90518278389711	8.53296435921323	9.57029937580798	9.48298321964485	8.38053628857006	9.83657358757744	9.99141739019458	8.29908029415811	10.0250898063265
A_23_P119042	NKG7	NM_005601	Homo sapiens natural killer cell group 7 sequence (NKG7), mRNA [NM_005601]	-1.37612834372914	10.0381827260601	-4.7944987808449	0.00014158811872312	0.0110015578016192	1.15293062773267	10.8134290301117	10.513418013682	10.8587860854682	12.197480773494	10.0616479325938	10.0792579208254	10.4670534652808	10.3205657077213	10.0538725739571	9.60455115202901	10.8265393944329	10.7455264985592	10.1652978113019	8.8021429727786	9.15188307175499	8.54899051332636	9.53362970917834	9.33144858090933	8.64995058773711
A_23_P65278	NBEA	NM_015678	Homo sapiens neurobeachin (NBEA), mRNA [NM_015678]	1.12794415595312	9.80887767951673	3.75084724977891	0.00144325919473437	0.0381569449388266	-1.02447345498355	9.10500272917246	9.684475546655	9.32235746882511	9.04268973767098	9.04663666072841	9.25216350288937	10.3017072667961	9.22748796554649	9.00260621842032	8.96655277039755	9.65312732068082	10.1150244874675	9.50759633754686	10.6881729006869	10.2851165078795	11.4807507102649	10.6761343623607	9.28620898068034	11.7248644361486
A_23_P152995	SLC6A4	NM_001045	Homo sapiens solute carrier family 6 (neurotransmitter transporter, serotonin), member 4 (SLC6A4), mRNA [NM_001045]	-2.87538257908519	10.5504498808321	-4.54524109085457	0.000245286825432045	0.0142411184748878	0.637244616392404	12.0492995380591	12.0818529310901	11.9158335552958	14.3411690479437	10.7719008863199	8.84974163511597	12.1771053280434	10.8498987856196	13.3768256934329	10.2547096808668	10.5058274101019	12.143451796157	8.210224501965	8.21035269009194	10.0497812838304	7.9756540263201	7.99121752072391	10.8188503577147	7.88485106711791
A_23_P2831	EDNRB	NM_003991	Homo sapiens endothelin receptor type B (EDNRB), transcript variant 2, mRNA [NM_003991]	-1.73614554620085	11.3145736328792	-6.27085926247131	6.22814627955233e-06	0.00395105571076395	4.06449470025113	12.348489123115	12.1085001967563	12.214803726598	12.6078605343142	11.8900480659143	11.416730244168	12.4732662381137	11.8917025729422	12.6120449612687	10.9670338939051	11.3131630246424	11.6068318486475	10.3635498884492	10.5475194875418	10.7176940100001	9.51714280955906	9.36361950245315	11.2783947283317	9.73850416798393
A_32_P105465	AK093713	AK093713	Homo sapiens cDNA FLJ36394 fis, clone THYMU2009104. [AK093713]	-1.08634563465469	9.78130646892057	-4.46168390840305	0.000295191509298073	0.0156339766878061	0.46339450637264	9.82262071923908	10.2841733708263	10.6463173333976	10.543436840797	10.3502478928541	10.2911493912218	11.3313746704132	10.2227508725476	10.0020154044552	9.15080371288931	9.9346105617769	9.5989680835233	8.73751252297769	8.68556248308457	9.31939874140473	9.33538730835355	9.12320095666408	9.92242533394053	8.54286670912439
A_32_P142700	C22orf15	NM_182520	Homo sapiens chromosome 22 open reading frame 15 (C22orf15), mRNA [NM_182520]	2.01012967025949	9.96532327112566	4.72655994968793	0.000164386688831266	0.0117470132038633	1.01285720780813	9.90539195956111	9.23711909300252	8.4688918615871	8.92064510529755	8.70020041307668	9.37104802505598	8.66683242255847	8.74496466812033	8.77558938857404	8.43071822767916	10.3890471357006	11.0865418847787	11.6716556107201	11.6786202919824	9.65176520348976	11.6698450376154	12.1043588985743	9.7367042379644	12.1312026860488
A_23_P258463	PROM1	NM_006017	Homo sapiens prominin 1 (PROM1), mRNA [NM_006017]	1.93461149007854	9.21696127944418	3.64031190945006	0.00184794663077813	0.0434225024973956	-1.2553842457859	8.76025231716298	8.65871871877578	8.55168955585185	8.11179850685526	8.05339362826563	8.19272211956611	7.93750826591946	8.03047255726024	7.80592704408597	7.98753757102929	8.71606734298678	11.2444285062762	10.8881295952413	9.83343889182839	8.92405287966689	11.8098599675358	10.4950909078163	8.50025881674167	12.6209171165736
A_23_P385690	WNT3A	NM_033131	Homo sapiens wingless-type MMTV integration site family, member 3A (WNT3A), mRNA [NM_033131]	-1.40780561780345	10.542057197059	-4.22375512026566	0.000501254350307334	0.0215271373256742	-0.0335948662814456	11.3975889985037	11.9218734644553	11.5084843569124	12.0708728981156	11.5880171270627	9.84892372052554	11.3752668403064	10.9041294272944	11.3843063611307	9.84045591286334	10.4473205515271	10.4414294373524	10.4334522648565	9.00110543303696	10.0658664768399	9.22707694967006	9.95095707294838	10.1676182996947	8.7243411510251
A_23_P394246	GPR81	ENST00000356987	Probable G-protein coupled receptor 81 (G-protein coupled receptor 104). [Source:Uniprot/SWISSPROT;Acc:Q9BXC0] [ENST00000356987]	1.81539423725777	8.9717388379145	5.71335957044683	1.96582105460362e-05	0.0059407901836784	2.99896637776079	8.02982377291703	8.20439624382698	8.06796881270578	7.99840585522519	8.13250714834566	8.35576131320218	8.20497529410743	8.05768311036738	8.14700285057755	8.29459090084877	9.33128195446618	8.81051532840214	10.4165482194063	10.3830566355044	8.88708825834841	11.2477040836235	11.0234615141528	8.51020562642472	10.3600609979233
A_23_P11629	TMEM61	NM_182532	Homo sapiens transmembrane protein 61 (TMEM61), mRNA [NM_182532]	0.886265025498016	9.98946265605546	4.09882759164137	0.00066254937416266	0.0248605031606225	-0.29531029918918	10.1883227843471	10.1281662703878	9.62700111158217	9.5419690171015	9.6898512516964	9.24074508140822	9.34576938108686	9.4417769325611	9.57877196032674	9.42742370666706	10.4364397294559	9.30909032279025	11.4125960174489	10.7081597973464	10.0233478793636	10.5172679829168	11.0731969487365	9.66861331608782	10.4412809737427
A_23_P207520	COL1A1	Z74615	H.sapiens mRNA for prepro-alpha1(I) collagen. [Z74615]	1.80078435117846	12.2363078278434	3.77807812888977	0.00135794973924771	0.0373746369857922	-0.967502128970225	11.4510280877913	11.841425077436	10.7813319343574	10.1291369475437	11.6136791455743	12.8523712038841	11.4266974519582	13.5552076884493	10.2333377993832	11.2715343043866	10.9734153327064	12.7451665659658	14.4730674452367	13.6313540739982	11.3117323666881	13.5733736374506	12.9342978736976	13.7582264001804	13.9334653923357
A_23_P390665	LOC146177	AY360464	Homo sapiens hypothetical protein LOC146177-like protein mRNA, complete cds; alternatively spliced. [AY360464]	1.14900159302294	8.79067025942715	4.60036631347356	0.00021713132599423	0.0134188185793934	0.751692974414945	8.43807521233263	8.10156887472361	8.15265888340201	8.58215751082317	8.18842087268994	8.48614739615652	8.41818874500098	8.33580189619815	8.00756232948745	7.96060966260238	8.85290895509173	8.88414625809474	8.85379366821412	9.82419458367893	8.42413985848734	10.1383595235316	9.74835371262394	8.9100980076009	10.7155489783758
A_23_P31073	MYB	NM_005375	Homo sapiens v-myb myeloblastosis viral oncogene homolog (avian) (MYB), mRNA [NM_005375]	1.50563350796663	10.5090724679727	3.9639828266153	0.000895765063180543	0.0294353828640297	-0.578018223423099	9.71082462211468	10.7387345736393	9.66753419218191	9.59994200637487	9.04520832587358	9.6163875852731	10.3545530464371	9.32523928952316	9.75245304043951	9.27620461627288	11.4163622597448	10.9489410752081	10.5742163160173	11.9901388777367	10.6610146760944	12.2845438097644	12.0325506476533	10.1515554002977	12.5259725308344
A_23_P85460	CDKN2C	NM_078626	Homo sapiens cyclin-dependent kinase inhibitor 2C (p18, inhibits CDK4) (CDKN2C), transcript variant 2, mRNA [NM_078626]	0.852841498953202	11.3483570218644	4.00574247323301	0.000815863227647708	0.0278433386014532	-0.490462967281956	11.8726083311322	10.999381140219	10.1792050598474	10.843056229845	10.7076612720389	10.3319314003266	11.4384130541789	10.8260178012499	11.2525752005578	10.9160374581064	11.4863164844947	11.5566236771091	12.110853971199	12.3508095434618	12.2363066578586	11.3463205774693	11.5606617890291	11.7835348274	11.8204689398999
A_24_P84099	THC2747169	THC2747169	BC005848 DDX54 protein {Homo sapiens} (exp=-1; wgp=0; cg=0), partial (9%) [THC2747169]	2.30915886756124	10.2168371426083	4.64285009129131	0.000197686772903507	0.0127792272152943	0.83975017436619	9.81267779074188	9.63380478793587	8.49017382962513	9.00303340575515	8.610684630479	10.2419921920715	8.37486668324901	9.11446388633076	8.52235157559407	8.24101703486321	10.9478515144555	11.4002154920325	12.0461834367404	11.5738872471679	9.89705182476517	12.3568512843614	12.5550031742899	10.3984232804217	12.8993726386769
A_32_P46238	LOC339240	NR_001443	Homo sapiens keratin pseudogene (LOC339240) on chromosome 17 [NR_001443]	0.876850423531771	8.56267226308054	5.28376634667778	4.89255267667535e-05	0.00760642884958674	2.14832174581354	8.50339984106777	8.36442765929969	8.19736655526907	8.04451203365019	8.06410999195571	8.61001638398715	8.15928827410036	8.23240275715923	8.19898891556531	7.93063344181804	8.29453044346029	8.27578898717738	9.35306639790267	9.14778479814298	8.30867416861683	9.09256564708233	9.42331542918959	8.55529071130873	9.9346105617769
A_23_P125451	PTPRC	NM_002838	Homo sapiens protein tyrosine phosphatase, receptor type, C (PTPRC), transcript variant 1, mRNA [NM_002838]	-1.00509714663779	11.7978673388924	-3.67478193847012	0.00171091302657056	0.0415059079644992	-1.18344324229244	12.237973829491	11.832177756744	12.2158216742343	11.8102036010587	11.4345795577068	11.5698042692503	12.1906058277433	12.1392498608617	12.8303779245081	12.6902401922639	11.994029926822	13.0729310311598	9.83718560006766	11.3187098637158	11.1276741593465	11.7168062481682	10.8957893166629	11.0323331968342	12.2129856023159
A_23_P218918	FGF2	NM_002006	Homo sapiens fibroblast growth factor 2 (basic) (FGF2), mRNA [NM_002006]	-1.02369596502527	9.73002704826084	-4.10522065158413	0.000653149923667421	0.0246577877919281	-0.28191010684278	10.5973630724296	10.9896946485771	10.2244660456484	10.0292614991059	9.3027186207488	10.6836390973955	10.3646612710307	10.9070182448305	9.83231764291717	9.16306633874897	9.78345308200857	9.40847875580067	8.6245993565604	9.20771186205723	9.68596848916727	8.94278126387914	8.88369377248699	9.25522554729415	8.98439530626903
A_23_P41424	SLC39A8	NM_022154	Homo sapiens solute carrier family 39 (zinc transporter), member 8 (SLC39A8), mRNA [NM_022154]	-2.38656759550381	13.8931215529789	-6.31996728185548	5.63933741770959e-06	0.00382750326058327	4.15612924758901	14.0047341371214	15.1917844500918	14.552343247637	14.8181760845585	15.1726787158128	13.9680390168636	15.607801584812	14.0651888245567	14.9835981066707	15.1726787158128	14.6535822300351	15.0779944703173	10.5438920119022	11.7560626534042	13.1854018514234	12.0630951568935	13.1459705238368	14.1045637585457	11.9017239663031
A_24_P220485	OLFML2A	NM_182487	Homo sapiens olfactomedin-like 2A (OLFML2A), mRNA [NM_182487]	-1.19055520529705	11.0036074314754	-3.75734812121178	0.00142241967495135	0.0381328033502409	-1.0108752095469	10.8705242540028	11.4480024878375	11.4270419844911	12.464593862165	12.1395654308013	10.7268003558563	11.7420003423146	10.5569061950749	12.5892856257433	10.8556216124083	11.036056597849	11.4503976525793	11.3921531387256	9.57786944131408	10.5270567683201	10.0043583613861	9.4166809293151	10.82593509225	10.0176910655983
A_23_P13907	IGF1	NM_000618	Homo sapiens insulin-like growth factor 1 (somatomedin C) (IGF1), mRNA [NM_000618]	1.59733650981972	10.6075911547301	5.62920908110234	2.34621997254754e-05	0.00594916452353117	2.83425961761943	9.9174051080769	10.0485452630105	9.82425740332615	10.0149746714837	9.5616386086497	11.0700653267836	9.85265831195939	10.4515698771225	9.05608851109517	10.9083262132676	10.365744711113	9.15791107061768	11.5137630563584	12.1685250770526	11.6537128589558	10.4591330839959	12.3249515220899	11.34362316006	11.851338104854
